Lat,Long,Venue_Type,Venue_Name,Created_On_Epoch,Created_On,Quarter,Year,Month
35.7080893,51.40610754,shopping,pcpak,1520333515,3/6/2018,Quarter 1,2018,3
50.13470902,8.71522665,shopping,soneart Longboardshop,1520353335,3/6/2018,Quarter 1,2018,3
37.21037924,-3.632360101,shopping,Bazar Al Andalus,1520358138,3/6/2018,Quarter 1,2018,3
37.21031942,-3.632429838,shopping,Namasté Henna,1520358339,3/6/2018,Quarter 1,2018,3
50.08385052,14.42053199,nightlife,Le Valmont club & lounge,1520370343,3/6/2018,Quarter 1,2018,3
-34.60537814,-58.38702321,default,Flowcode,1520372787,3/6/2018,Quarter 1,2018,3
42.18480018,-122.6871318,atm,J. Austin & Company,1520378401,3/6/2018,Quarter 1,2018,3
42.43853797,-123.3271176,atm,J. Austin & Company,1520378545,3/6/2018,Quarter 1,2018,3
40.79984138,29.42331791,atm,7A GROUP,1520416782,3/7/2018,Quarter 1,2018,3
11.01512991,-74.83320236,default,Ulrau Fotografia,1520378884,3/6/2018,Quarter 1,2018,3
51.53451061,-0.07612645626,default,Playlotto,1520400214,3/7/2018,Quarter 1,2018,3
41.01649416,28.95604491,default,Playlotto,1520400408,3/7/2018,Quarter 1,2018,3
55.56669856,103.2646179,default,Playlotto,1520400481,3/7/2018,Quarter 1,2018,3
41.20784727,-105.5988693,default,Playlotto,1520400522,3/7/2018,Quarter 1,2018,3
53.22905687,-105.5264282,default,Playlotto,1520400563,3/7/2018,Quarter 1,2018,3
24.71065792,46.74133301,default,Playlotto,1520400633,3/7/2018,Quarter 1,2018,3
25.5604067,55.55271149,default,Playlotto,1520400683,3/7/2018,Quarter 1,2018,3
25.34464659,51.49841309,default,Playlotto,1520400720,3/7/2018,Quarter 1,2018,3
-8.464222371,-35.08209229,default,Playlotto,1520400757,3/7/2018,Quarter 1,2018,3
-17.90164844,31.09405518,default,Playlotto,1520400787,3/7/2018,Quarter 1,2018,3
-23.3296463,17.09884644,default,Playlotto,1520400831,3/7/2018,Quarter 1,2018,3
38.49229419,48.78753662,default,Playlotto,1520400929,3/7/2018,Quarter 1,2018,3
53.35686542,58.9762187,sports,Спортивное питание на развес.,1520420130,3/7/2018,Quarter 1,2018,3
57.91455712,59.98246014,atm,ТагилКриптоКэш,1520420915,3/7/2018,Quarter 1,2018,3
4.822828817,-75.69196522,food,Restaurante-Bar BACOA,1520430747,3/7/2018,Quarter 1,2018,3
4.827110489,-75.69716334,shopping,Almacen Fashion Light - La Graciela,1520430920,3/7/2018,Quarter 1,2018,3
-29.46041268,153.204335,shopping,Australian Woodwork,1553792382,3/28/2019,Quarter 1,2019,3
49.96269997,14.0794909,sports,Městský plavecký areál Tipsport laguna Beroun,1520441160,3/7/2018,Quarter 1,2018,3
-31.41988324,-64.4933778,sports,Sendero Nonrte Excursiones,1520445781,3/7/2018,Quarter 1,2018,3
-31.40832808,-64.48887169,nightlife,Ice Bar - Bar de hielo,1520447799,3/7/2018,Quarter 1,2018,3
-34.88536769,138.5936987,default,Al Mina on prospect,1520496901,3/8/2018,Quarter 1,2018,3
41.13064163,-8.607058525,cafe,Bitcoin.come,1520524057,3/8/2018,Quarter 1,2018,3
47.432667,8.557405472,default,Swiss Made Host,1532512807,7/25/2018,Quarter 3,2018,7
45.98920593,12.29566455,default,Tabaccheria al Quadrilatero,1532514300,7/25/2018,Quarter 3,2018,7
45.98860585,12.29756355,food,Pizzeria Ristorante Margherita,1532514444,7/25/2018,Quarter 3,2018,7
4.654122531,-74.11017054,food,Kyoto oriental,1520551703,3/8/2018,Quarter 1,2018,3
6.224840921,-75.56611061,lodging,Turismo artesanal,1574356240,11/21/2019,Quarter 4,2019,11
44.41835232,26.11556411,shopping,PC Garage,1520617187,3/9/2018,Quarter 1,2018,3
42.76770634,-71.46793664,default,Sweeney Title & Law,1520633175,3/9/2018,Quarter 1,2018,3
33.2170317,-117.3464942,default,Lamb Screen Printing,1520637559,3/9/2018,Quarter 1,2018,3
35.6720534,139.7397584,food,The Pink Cow Akasaka,1520678924,3/10/2018,Quarter 1,2018,3
26.62866222,-80.05522728,default,Cool Air Express Inc,1520681926,3/10/2018,Quarter 1,2018,3
34.77545981,-84.96551514,default,The Bitcoin Painters,1520689197,3/10/2018,Quarter 1,2018,3
25.67582408,-80.41779757,shopping,PCMACUNIVERSE,1520776517,3/11/2018,Quarter 1,2018,3
43.50853815,16.44070208,nightlife,Marvlvs Library Jazz Bar,1520781910,3/11/2018,Quarter 1,2018,3
40.99194516,22.87213504,default,Σαπλατέρα Βασιλική,1520555125,3/9/2018,Quarter 1,2018,3
-32.40538212,-63.24507236,default,Sergio Alonso,1520802677,3/11/2018,Quarter 1,2018,3
6.210607513,-75.56768239,default,Tabú sin limites,1574357067,11/21/2019,Quarter 4,2019,11
-33.872794,151.2224936,attraction,Sydney Sidecar,1520818840,3/12/2018,Quarter 1,2018,3
-33.86763171,151.208573,transport,VINNER PTY LTD,1520833762,3/12/2018,Quarter 1,2018,3
57.65842032,11.93795443,shopping,Swedron Drönare,1520846271,3/12/2018,Quarter 1,2018,3
45.83802749,16.53725088,shopping,TD STIL,1520860587,3/12/2018,Quarter 1,2018,3
4.677230718,-74.04803932,atm,AThena Bitcoin,1520549117,3/8/2018,Quarter 1,2018,3
56.79589634,60.58101118,shopping,Natt Knits,1520875525,3/12/2018,Quarter 1,2018,3
48.15142814,17.13210583,default,Lekaren Kvacalova,1520877022,3/12/2018,Quarter 1,2018,3
36.05909124,-94.18201447,default,The Prelude Breakfast Bar,1520884679,3/12/2018,Quarter 1,2018,3
-33.40916166,-70.56638718,default,Proyecto Trading,1520895425,3/12/2018,Quarter 1,2018,3
4.625554375,-74.17710185,shopping,MonBitcoinMarket,1520903684,3/13/2018,Quarter 1,2018,3
55.03235113,82.93282986,shopping,sibprofi,1520917275,3/13/2018,Quarter 1,2018,3
38.07500006,46.2847513,default,M2v,1520918930,3/13/2018,Quarter 1,2018,3
-23.55852903,-46.6340822,nightlife,Karaoke Kaze,1532553863,7/25/2018,Quarter 3,2018,7
45.63285978,11.54603004,food,Bruschetteria Piadazeria Ristorantino Veg Rigon,1520924469,3/13/2018,Quarter 1,2018,3
52.13411038,21.07160568,sports,Roro Rowery,1532523986,7/25/2018,Quarter 3,2018,7
49.73122379,10.14787495,shopping,Internetagentur Mercurex,1520935012,3/13/2018,Quarter 1,2018,3
-27.36818484,-55.89363635,default,Display Center,1520936844,3/13/2018,Quarter 1,2018,3
-34.58589528,-58.44289899,default,Deposito de Gnomos,1520960188,3/13/2018,Quarter 1,2018,3
49.08729166,19.59200263,default,"EUB, s.r.o.",1520968498,3/13/2018,Quarter 1,2018,3
40.98608589,29.10480022,sports,TENNİSCLUB,1521031608,3/14/2018,Quarter 1,2018,3
24.14534382,120.6759095,transport,淨埜展汽車美妝美容商行,1521037681,3/14/2018,Quarter 1,2018,3
45.55672857,8.946223855,shopping,Assixto Parabiago,1521043723,3/14/2018,Quarter 1,2018,3
51.45061384,7.033792734,food,BBQ TAXI,1521051196,3/14/2018,Quarter 1,2018,3
51.45052358,7.033900023,shopping,Ruhrpott BBQ,1521051302,3/14/2018,Quarter 1,2018,3
45.50590327,12.21769273,shopping,Murano Glass Shop,1521107560,3/15/2018,Quarter 1,2018,3
50.08928195,14.431234,atm,ATM YMCA,1521122581,3/15/2018,Quarter 1,2018,3
50.08743024,14.41927671,atm,ATM Abstintherie,1521123375,3/15/2018,Quarter 1,2018,3
50.08626342,14.42731261,atm,ATM Slovanský dům,1521122088,3/15/2018,Quarter 1,2018,3
50.21351658,15.81845105,atm,ATM OC Atrium,1521123859,3/15/2018,Quarter 1,2018,3
50.74147958,15.04850149,atm,ATM OC Nisa,1521124279,3/15/2018,Quarter 1,2018,3
50.22945947,12.87224293,atm,ATM OD Perla,1521124819,3/15/2018,Quarter 1,2018,3
49.04990766,20.29083073,atm,ATM OC MAX,1521126282,3/15/2018,Quarter 1,2018,3
-23.54992347,-46.31250143,shopping,Videoke Suzano,1532554011,7/25/2018,Quarter 3,2018,7
48.99285496,21.24347091,atm,ATM Eperia,1521130296,3/15/2018,Quarter 1,2018,3
55.77895643,37.61581957,shopping,FIRMINGEL ™ FG,1521147599,3/15/2018,Quarter 1,2018,3
4.564901379,-74.69647944,lodging,Centro Vacacional Santo Domingo,1532479174,7/25/2018,Quarter 3,2018,7
-22.91675192,-43.41471255,default,recebemos.com,1521151352,3/15/2018,Quarter 1,2018,3
40.76713132,-3.583678007,shopping,NOTODOESDETAIL,1521217602,3/16/2018,Quarter 1,2018,3
-34.91920876,-57.94625044,shopping,Taier sistemas,1521222710,3/16/2018,Quarter 1,2018,3
-20.3135901,-40.31626761,attraction,Cervejaria Trindade,1521229623,3/16/2018,Quarter 1,2018,3
-20.3135901,-40.31617105,attraction,Cervejaria Touros,1521229693,3/16/2018,Quarter 1,2018,3
41.40588116,2.165336609,atm,The Real Bitcoin Club #TRBC,1515862600,1/13/2018,Quarter 1,2018,1
37.51700635,127.0204067,default,DyneDesign Interior,1521262386,3/17/2018,Quarter 1,2018,3
52.20522329,4.891099334,default,Mightygoodman,1521275522,3/17/2018,Quarter 1,2018,3
43.81277962,7.767237425,food,iLove Burger Tacos  & Kebab ,1521284687,3/17/2018,Quarter 1,2018,3
14.35553477,100.5602646,trezor retailer,ok4u,1521275841,3/17/2018,Quarter 1,2018,3
32.71792294,-117.1577525,default,The Crypto Lawyers,1521421593,3/19/2018,Quarter 1,2018,3
4.744182395,-74.06660557,shopping,MineTips,1521310716,3/17/2018,Quarter 1,2018,3
48.55650049,8.063793182,default,w3code.one Inh. Nils Domin,1521313757,3/17/2018,Quarter 1,2018,3
45.73851068,7.327837944,default,valentina lo nano,1521326955,3/17/2018,Quarter 1,2018,3
35.98749529,126.710161,cafe,커피벨트 2호점,1521384009,3/18/2018,Quarter 1,2018,3
47.27876316,14.85349417,shopping,Trade-Line-Partner,1521467661,3/19/2018,Quarter 1,2018,3
-25.44401092,-49.34374094,default,Baggio Imóveis,1521468408,3/19/2018,Quarter 1,2018,3
42.97365554,-83.70935619,atm,EasyBit Bitcoin ATM,1521513739,3/20/2018,Quarter 1,2018,3
45.70521651,16.39399409,shopping,TD STIL,1521484899,3/19/2018,Quarter 1,2018,3
42.01740509,-7.593896985,food,Enchidos Brincas,1521510604,3/20/2018,Quarter 1,2018,3
43.657677,-70.25644183,atm,LUXOLO Cryptocurrency Exchange,1521555661,3/20/2018,Quarter 1,2018,3
10.42624888,-75.54702401,default,LeGal Grow Shop,1521597580,3/21/2018,Quarter 1,2018,3
40.98002651,28.88461232,shopping,Meguiars Bakırköy,1521601240,3/21/2018,Quarter 1,2018,3
-38.00662062,-57.55537748,lodging,Zeppelin Art Hostel,1521602158,3/21/2018,Quarter 1,2018,3
51.52739579,-0.08885622025,default,ALBUSCOIN,1532591163,7/26/2018,Quarter 3,2018,7
45.54569935,13.72903168,default,Venera Shop,1542708248,11/20/2018,Quarter 4,2018,11
-34.7566648,-58.58041584,grocery,Giubilei Pablo,1521614514,3/21/2018,Quarter 1,2018,3
49.06934298,17.45801568,cafe,SKANDAL BAR,1521625042,3/21/2018,Quarter 1,2018,3
-10.70748145,-37.42527544,default,FortBit,1521633089,3/21/2018,Quarter 1,2018,3
-10.70741292,-37.425313,default,Zannix Brasil,1521637361,3/21/2018,Quarter 1,2018,3
32.69804411,-114.6251678,default,Arizona Blue Line A/C and Refrigeration,1521667410,3/21/2018,Quarter 1,2018,3
4.677743596,-74.08854423,default,LA PELUQUERIA,1521677644,3/22/2018,Quarter 1,2018,3
-32.93609025,-60.64428985,food,Doña Chalasa,1521697065,3/22/2018,Quarter 1,2018,3
42.70187777,27.71917641,cafe,Bacardi Bar,1521703660,3/22/2018,Quarter 1,2018,3
49.53210245,6.111649275,transport,Utoky,1521554832,3/20/2018,Quarter 1,2018,3
49.86747507,24.05665755,transport,URA! Moving,1521712441,3/22/2018,Quarter 1,2018,3
49.42625809,26.97961092,transport,Pereyizd? LEGKO!,1521713997,3/22/2018,Quarter 1,2018,3
49.41252982,14.67221439,default,ArrowSys s.r.o.,1521719386,3/22/2018,Quarter 1,2018,3
10.49421015,-66.83154523,default,Data Pro,1521750909,3/22/2018,Quarter 1,2018,3
-27.60226711,-48.57591569,default,RUMA ENGENHARIA E CONSTRUÇÕES LTDA.,1521754927,3/22/2018,Quarter 1,2018,3
37.42258558,25.32378674,default,Design Individuals,1521763454,3/23/2018,Quarter 1,2018,3
20.56501978,-100.4198509,shopping,Ven Host,1521789541,3/23/2018,Quarter 1,2018,3
10.49601408,-66.83298826,lodging,Casa De Anibal,1521750707,3/22/2018,Quarter 1,2018,3
49.86869561,18.36245656,default,Penzion Silma,1521798365,3/23/2018,Quarter 1,2018,3
46.35785038,17.79443443,lodging,Pálma Panzió,1521820502,3/23/2018,Quarter 1,2018,3
50.80777887,4.938311577,shopping,OrderSeedsOnline.com,1532604017,7/26/2018,Quarter 3,2018,7
56.96319865,24.14562106,default,PayBis,1532606865,7/26/2018,Quarter 3,2018,7
51.51696181,-0.01586258411,default,Poplar Vets veterinary surgery,1521840813,3/23/2018,Quarter 1,2018,3
37.7709734,-122.4250317,atm,Local Crypto Store (EZCare Clinic),1521850978,3/24/2018,Quarter 1,2018,3
39.58714085,2.659404874,default,Nachhilfe Mallorca,1521884938,3/24/2018,Quarter 1,2018,3
-15.37722586,28.32837045,default,Crypto Tamanga,1521897825,3/24/2018,Quarter 1,2018,3
45.53021872,13.65182161,default,Venera Shop,1542708334,11/20/2018,Quarter 4,2018,11
43.43456254,10.6205821,default,Casa San Luigi,1521900428,3/24/2018,Quarter 1,2018,3
34.67376156,135.496611,default,株式会社リレーションズ,1521905544,3/24/2018,Quarter 1,2018,3
44.04066603,10.0953573,shopping,Bottega Canacandia,1521906586,3/24/2018,Quarter 1,2018,3
55.92891963,23.30979645,default,Synergy Servers Ltd,1521918785,3/24/2018,Quarter 1,2018,3
-23.97160709,-46.32132053,shopping,Misael_Lisboa,1521986929,3/25/2018,Quarter 1,2018,3
-20.5319426,-47.39949882,shopping,Francavirtual Informática,1521988293,3/25/2018,Quarter 1,2018,3
35.21238145,-111.6140985,default,"Pegasus Technology Services, inc.",1522046227,3/26/2018,Quarter 1,2018,3
45.05423467,9.674631357,shopping,Pausa Caffè,1522070332,3/26/2018,Quarter 1,2018,3
-24.95404977,-53.48656297,shopping,ANNIS Moda Feminina,1522095037,3/26/2018,Quarter 1,2018,3
-26.99841007,-48.63982737,shopping,Player ID,1522018809,3/25/2018,Quarter 1,2018,3
41.93513213,12.53636062,default,Edicola QuaQuotidiano,1522096019,3/26/2018,Quarter 1,2018,3
-33.4303445,-70.60597122,default,VELOCITI SPA,1522152944,3/27/2018,Quarter 1,2018,3
10.49429454,-66.83166325,default,Inverazuela,1521728486,3/22/2018,Quarter 1,2018,3
-34.59340723,-58.42271268,food,Doble Seis Bar,1522196773,3/28/2018,Quarter 1,2018,3
45.51669222,-122.6796913,default,David Mahat,1522215424,3/28/2018,Quarter 1,2018,3
49.21221471,-123.0413818,default,David Mahat,1522215087,3/28/2018,Quarter 1,2018,3
47.61866126,-122.3279572,default,David Mahat,1522215263,3/28/2018,Quarter 1,2018,3
37.77872018,-122.441597,default,David Mahat,1522215612,3/28/2018,Quarter 1,2018,3
38.61391965,-121.445446,default,David Mahat,1522216033,3/28/2018,Quarter 1,2018,3
36.11291667,-115.2074432,default,David Mahat,1522216158,3/28/2018,Quarter 1,2018,3
34.05436611,-118.4092712,default,David Mahat,1522216253,3/28/2018,Quarter 1,2018,3
33.78656651,-117.9148865,default,David Mahat,1522216568,3/28/2018,Quarter 1,2018,3
32.71046664,-117.1520233,default,David Mahat,1522216664,3/28/2018,Quarter 1,2018,3
40.7489801,-73.98609638,default,David Mahat,1522217172,3/28/2018,Quarter 1,2018,3
27.77135022,-82.65158951,default,David Mahat,1522217549,3/28/2018,Quarter 1,2018,3
25.77597697,-80.19217551,default,David Mahat,1522217679,3/28/2018,Quarter 1,2018,3
19.41286986,-99.17774677,default,David Mahat,1522217807,3/28/2018,Quarter 1,2018,3
4.646717272,-74.06408429,default,David Mahat,1522217927,3/28/2018,Quarter 1,2018,3
50.09529779,14.66772437,default,Dětský domov Klánovice,1522240350,3/28/2018,Quarter 1,2018,3
63.64926903,23.20179462,shopping,Soulmama Arts,1522245226,3/28/2018,Quarter 1,2018,3
25.2051353,55.27878284,default,David Mahat,1522253616,3/28/2018,Quarter 1,2018,3
25.27399902,51.52785301,default,David Mahat,1522254323,3/28/2018,Quarter 1,2018,3
32.06526486,34.77647066,default,David Mahat,1522254578,3/28/2018,Quarter 1,2018,3
-26.28967804,-48.84869635,default,Fernando Mendes Engenharia,1522189123,3/27/2018,Quarter 1,2018,3
51.52240273,-0.0869679451,default,David Mahat,1522254714,3/28/2018,Quarter 1,2018,3
52.36884258,4.88491416,default,David Mahat,1522254853,3/28/2018,Quarter 1,2018,3
52.49079,13.42377484,default,David Mahat,1522255069,3/28/2018,Quarter 1,2018,3
50.07992629,14.41962004,default,David Mahat,1522255611,3/28/2018,Quarter 1,2018,3
48.13441817,11.578812,default,David Mahat,1522255788,3/28/2018,Quarter 1,2018,3
47.37130828,8.541553617,default,David Mahat,1522255957,3/28/2018,Quarter 1,2018,3
45.46229035,9.204499125,default,David Mahat,1522256176,3/28/2018,Quarter 1,2018,3
45.41374843,11.87883317,default,David Mahat,1522256376,3/28/2018,Quarter 1,2018,3
48.86477828,2.347104549,default,David Mahat,1522256548,3/28/2018,Quarter 1,2018,3
41.38361104,2.163212299,default,David Mahat,1522256964,3/28/2018,Quarter 1,2018,3
40.43050539,-3.689732552,default,David Mahat,1522257187,3/28/2018,Quarter 1,2018,3
35.66350278,139.7317171,default,David Mahat,1522257387,3/28/2018,Quarter 1,2018,3
37.5041086,127.0242262,default,David Mahat,1522257615,3/28/2018,Quarter 1,2018,3
-33.87323048,151.2072372,default,David Mahat,1522257754,3/28/2018,Quarter 1,2018,3
-37.81717493,144.9535489,default,David Mahat,1522258040,3/28/2018,Quarter 1,2018,3
42.93340752,-72.27873623,default,Moda Suo Salon,1532636696,7/26/2018,Quarter 3,2018,7
49.13499208,20.43054163,default,Mare Sarvas,1532630439,7/26/2018,Quarter 3,2018,7
43.58056184,7.120674849,attraction,Antibes Free Walking Tours,1522270496,3/28/2018,Quarter 1,2018,3
-8.500269567,-35.00560105,lodging,Apartamentos Porto de Galinhas,1532634469,7/26/2018,Quarter 3,2018,7
25.7750205,-80.19251883,shopping,CRM Jewelers,1522284970,3/29/2018,Quarter 1,2018,3
10.2549798,-67.9403758,default,Casa En Venta,1522287184,3/29/2018,Quarter 1,2018,3
59.71250023,14.16878323,default,Agora ,1522287849,3/29/2018,Quarter 1,2018,3
59.71291663,14.16908432,default,Glass ,1522287929,3/29/2018,Quarter 1,2018,3
33.57992311,-112.2655159,atm,Phoenix Crypto BTM,1518135792,2/9/2018,Quarter 1,2018,2
37.84942977,-1.432798505,shopping,Tienda Mundial Z,1522348190,3/29/2018,Quarter 1,2018,3
10.18587379,-67.46546388,grocery,Inversiones My Happyness C.A,1533498973,8/5/2018,Quarter 3,2018,8
6.21897482,-75.60724497,attraction,Platform,1522374002,3/30/2018,Quarter 1,2018,3
52.49434363,13.43804419,default,Dandy Horse Berlin,1522406818,3/30/2018,Quarter 1,2018,3
36.99538937,-86.43788695,shopping,CottonCrypto,1522439427,3/30/2018,Quarter 1,2018,3
6.209983559,-75.56900203,default, Globalbikes,1574357938,11/21/2019,Quarter 4,2019,11
38.820798,-0.0533759594,default,Tom Penny electrician,1574360084,11/21/2019,Quarter 4,2019,11
6.208058364,-75.56525767,lodging,Hotel Paradise,1574360834,11/21/2019,Quarter 4,2019,11
6.214420547,-75.57218313,default,Lavanderia La Banda,1574360953,11/21/2019,Quarter 4,2019,11
6.216244394,-75.57631373,shopping,Compumundo,1574361066,11/21/2019,Quarter 4,2019,11
6.216511038,-75.57638347,shopping,IDoctor,1574361141,11/21/2019,Quarter 4,2019,11
6.216559034,-75.57648003,shopping,Tecnosoluciones Asus,1574361205,11/21/2019,Quarter 4,2019,11
6.216665691,-75.57645857,default,Asus,1574361421,11/21/2019,Quarter 4,2019,11
6.216548368,-75.57660341,default,Macroserver,1574361503,11/21/2019,Quarter 4,2019,11
6.216516371,-75.57635128,default,Doctor Movil,1574361576,11/21/2019,Quarter 4,2019,11
52.48690943,13.44331741,transport,BikeSurfBerlin,1532684988,7/27/2018,Quarter 3,2018,7
46.06141731,13.23775291,default,Immaginet Srl,1532695432,7/27/2018,Quarter 3,2018,7
40.71650774,-73.25582668,default,Brightwaters Acupuncture,1522469293,3/31/2018,Quarter 1,2018,3
4.688314036,-74.08662558,grocery,PANASONIC-WES,1522472503,3/31/2018,Quarter 1,2018,3
46.21457297,11.11863255,shopping,Sport 2000 A. M. A. R. Di Alessandro Michelon,1522516508,3/31/2018,Quarter 1,2018,3
50.0803084,14.42915261,shopping,Golden Gate CZ a.s.,1522593563,4/1/2018,Quarter 2,2018,4
47.13945351,13.68102551,default,Atelier quARTier,1522594928,4/1/2018,Quarter 2,2018,4
45.81305277,15.97753286,default,CryptoDome,1519890158,3/1/2018,Quarter 1,2018,3
39.3667198,-9.336190224,sports,Baleal Surf Camp,1522598757,4/1/2018,Quarter 2,2018,4
45.43580374,12.3354739,shopping,Cherry Tree Venice,1522660646,4/2/2018,Quarter 2,2018,4
42.32528906,1.584810019,default,Casa rural al Pirineu,1522682531,4/2/2018,Quarter 2,2018,4
64.56026401,39.80255485,shopping,Розовый ZORRO,1522755057,4/3/2018,Quarter 2,2018,4
64.54253782,40.51729918,shopping,Розовый ZORRO,1522755205,4/3/2018,Quarter 2,2018,4
-33.00288718,-71.26473784,default,Patricio Bravo A.,1522759775,4/3/2018,Quarter 2,2018,4
-33.00279721,-71.26472712,grocery,Fiestita Loca,1522767999,4/3/2018,Quarter 2,2018,4
-23.96007773,-46.31618679,default,Work Internet,1522797913,4/3/2018,Quarter 2,2018,4
53.61777751,-0.6594049931,default,DigitalOx Ltd,1522849660,4/4/2018,Quarter 2,2018,4
4.610577421,-74.10807252,default,Peluquería Prada,1522863858,4/4/2018,Quarter 2,2018,4
37.66426353,-97.32832074,sports,FTW Coatings,1522865091,4/4/2018,Quarter 2,2018,4
53.05108779,11.3894105,shopping,Hobbydirekt Modellbau,1522868006,4/4/2018,Quarter 2,2018,4
42.42643033,12.1000725,shopping,Editions srl,1522919510,4/5/2018,Quarter 2,2018,4
46.6087481,16.23468161,default,PanCAD Engineering,1522929546,4/5/2018,Quarter 2,2018,4
46.51763906,16.19816601,default,PanCAD Engineering,1522929628,4/5/2018,Quarter 2,2018,4
46.55958327,15.64912319,default,PanCAD Engineering,1522929851,4/5/2018,Quarter 2,2018,4
-23.63664669,-70.39661944,shopping,Mosita Confecciones,1523372318,4/10/2018,Quarter 2,2018,4
-31.97782089,-64.56083536,atm,Van Martin VGB,1522934514,4/5/2018,Quarter 2,2018,4
